Country Name,Value,Indicator Name,Year
Uruguay,0.509364858663751,Bank nonperforming loans to total gross loans (%),2008
Uruguay,27.787539602641303,Domestic credit to private sector by banks (% of GDP),2008
Uruguay,7.17614466203757,GDP growth (annual %),2008
Uruguay,12.4476125,Lending interest rate (%),2008
Uruguay,4.09547422379547,Real interest rate (%),2008
Uzbekistan,,Bank nonperforming loans to total gross loans (%),2008
Uzbekistan,,Domestic credit to private sector by banks (% of GDP),2008
Uzbekistan,9.02916101722255,GDP growth (annual %),2008
Uzbekistan,,Lending interest rate (%),2008
Uzbekistan,,Real interest rate (%),2008
Vanuatu,,Bank nonperforming loans to total gross loans (%),2008
Vanuatu,53.1892171344165,Domestic credit to private sector by banks (% of GDP),2008
Vanuatu,6.44852135815992,GDP growth (annual %),2008
Vanuatu,5.29166666666667,Lending interest rate (%),2008
Vanuatu,-1.8925969796799902,Real interest rate (%),2008
Vietnam,2.15099820496032,Bank nonperforming loans to total gross loans (%),2008
Vietnam,82.87277096520091,Domestic credit to private sector by banks (% of GDP),2008
Vietnam,5.66177120802432,GDP growth (annual %),2008
Vietnam,15.7835714285714,Lending interest rate (%),2008
Vietnam,-5.616335289417799,Real interest rate (%),2008
Zambia,,Bank nonperforming loans to total gross loans (%),2008
Zambia,12.1733057666154,Domestic credit to private sector by banks (% of GDP),2008
Zambia,7.773895815423599,GDP growth (annual %),2008
Zambia,19.064166666666697,Lending interest rate (%),2008
Zambia,7.61379538117006,Real interest rate (%),2008
Zimbabwe,,Bank nonperforming loans to total gross loans (%),2008
Zimbabwe,,Domestic credit to private sector by banks (% of GDP),2008
Zimbabwe,-17.668946285205397,GDP growth (annual %),2008
Zimbabwe,1175.0,Lending interest rate (%),2008
Zimbabwe,1158.02642474573,Real interest rate (%),2008
Afghanistan,,Bank nonperforming loans to total gross loans (%),2009
Afghanistan,10.584130684229999,Domestic credit to private sector by banks (% of GDP),2009
Afghanistan,21.390528405312,GDP growth (annual %),2009
Afghanistan,15.0,Lending interest rate (%),2009
Afghanistan,17.5429289408708,Real interest rate (%),2009
Albania,,Bank nonperforming loans to total gross loans (%),2009
Albania,36.7843538997696,Domestic credit to private sector by banks (% of GDP),2009
Albania,3.3500665279386497,GDP growth (annual %),2009
Albania,12.660935153722502,Lending interest rate (%),2009
Albania,9.996118696075118,Real interest rate (%),2009
Algeria,21.1415508110567,Bank nonperforming loans to total gross loans (%),2009
Algeria,16.2451441754685,Domestic credit to private sector by banks (% of GDP),2009
Algeria,1.6000000010641298,GDP growth (annual %),2009
Algeria,8.0,Lending interest rate (%),2009
Algeria,21.5693332275975,Real interest rate (%),2009
American Samoa,,Bank nonperforming loans to total gross loans (%),2009
American Samoa,,Domestic credit to private sector by banks (% of GDP),2009
American Samoa,-4.23728813559322,GDP growth (annual %),2009
American Samoa,,Lending interest rate (%),2009
American Samoa,,Real interest rate (%),2009
Angola,,Bank nonperforming loans to total gross loans (%),2009
Angola,22.9958244590012,Domestic credit to private sector by banks (% of GDP),2009
Angola,0.8587126150983121,GDP growth (annual %),2009
Angola,15.682074235437,Lending interest rate (%),2009
Angola,38.975946691855995,Real interest rate (%),2009
Antigua and Barbuda,,Bank nonperforming loans to total gross loans (%),2009
Antigua and Barbuda,74.51228536004321,Domestic credit to private sector by banks (% of GDP),2009
Antigua and Barbuda,-12.1075361856213,GDP growth (annual %),2009
Antigua and Barbuda,10.0653700920516,Lending interest rate (%),2009
Antigua and Barbuda,8.13196020526217,Real interest rate (%),2009
Argentina,3.46682830746549,Bank nonperforming loans to total gross loans (%),2009
Argentina,11.999281748715802,Domestic credit to private sector by banks (% of GDP),2009
Argentina,-5.91852507634947,GDP growth (annual %),2009
Argentina,,Lending interest rate (%),2009
Argentina,,Real interest rate (%),2009
Armenia,4.86361900244843,Bank nonperforming loans to total gross loans (%),2009
Armenia,24.2169914654454,Domestic credit to private sector by banks (% of GDP),2009
Armenia,-14.100000000000101,GDP growth (annual %),2009
Armenia,18.764470594602198,Lending interest rate (%),2009
Armenia,15.870881441212198,Real interest rate (%),2009
Aruba,,Bank nonperforming loans to total gross loans (%),2009
Aruba,57.12123854236529,Domestic credit to private sector by banks (% of GDP),2009
Aruba,-10.5197485358487,GDP growth (annual %),2009
Aruba,10.7,Lending interest rate (%),2009
Aruba,8.82058863272691,Real interest rate (%),2009
Australia,2.0180000000000002,Bank nonperforming loans to total gross loans (%),2009
Australia,122.63344852785801,Domestic credit to private sector by banks (% of GDP),2009
Australia,1.93692176952554,GDP growth (annual %),2009
Australia,6.02083333333333,Lending interest rate (%),2009
Australia,0.970416420197005,Real interest rate (%),2009
Austria,2.25042258658752,Bank nonperforming loans to total gross loans (%),2009
Austria,97.40212624445391,Domestic credit to private sector by banks (% of GDP),2009
Austria,-3.76457817791677,GDP growth (annual %),2009
Austria,,Lending interest rate (%),2009
Austria,,Real interest rate (%),2009
Azerbaijan,,Bank nonperforming loans to total gross loans (%),2009
Azerbaijan,18.937844916085,Domestic credit to private sector by banks (% of GDP),2009
Azerbaijan,9.36907477711533,GDP growth (annual %),2009
Azerbaijan,20.029166666666697,Lending interest rate (%),2009
Azerbaijan,47.999451228114395,Real interest rate (%),2009
"Bahamas, The",,Bank nonperforming loans to total gross loans (%),2009
"Bahamas, The",65.8357677249759,Domestic credit to private sector by banks (% of GDP),2009
"Bahamas, The",-4.17526040073236,GDP growth (annual %),2009
"Bahamas, The",5.5,Lending interest rate (%),2009
"Bahamas, The",6.60501800428926,Real interest rate (%),2009
Bangladesh,,Bank nonperforming loans to total gross loans (%),2009
Bangladesh,35.985356384980896,Domestic credit to private sector by banks (% of GDP),2009
Bangladesh,5.045124794177379,GDP growth (annual %),2009
Bangladesh,13.326666666666698,Lending interest rate (%),2009
Bangladesh,6.14653832728063,Real interest rate (%),2009
Barbados,,Bank nonperforming loans to total gross loans (%),2009
Barbados,82.61174560519541,Domestic credit to private sector by banks (% of GDP),2009
Barbados,-5.077805077805079,GDP growth (annual %),2009
Barbados,9.20416666666667,Lending interest rate (%),2009
Barbados,11.075641353479801,Real interest rate (%),2009
Belarus,,Bank nonperforming loans to total gross loans (%),2009
Belarus,34.1837473511749,Domestic credit to private sector by banks (% of GDP),2009
Belarus,0.19999531001447196,GDP growth (annual %),2009
Belarus,11.675,Lending interest rate (%),2009
Belarus,2.2115758346592598,Real interest rate (%),2009
Belgium,3.07543666306607,Bank nonperforming loans to total gross loans (%),2009
Belgium,58.678199269899395,Domestic credit to private sector by banks (% of GDP),2009
Belgium,-2.0207258163550703,GDP growth (annual %),2009
Belgium,,Lending interest rate (%),2009
Belgium,,Real interest rate (%),2009
Belize,,Bank nonperforming loans to total gross loans (%),2009
Belize,67.62396568739089,Domestic credit to private sector by banks (% of GDP),2009
Belize,0.21949644932215098,GDP growth (annual %),2009
Belize,14.081666666666699,Lending interest rate (%),2009
Belize,17.2873645542948,Real interest rate (%),2009
Benin,,Bank nonperforming loans to total gross loans (%),2009
Benin,15.0218313468171,Domestic credit to private sector by banks (% of GDP),2009
Benin,2.31929213912838,GDP growth (annual %),2009
Benin,4.9775,Lending interest rate (%),2009
Benin,2.3774285742890497,Real interest rate (%),2009
Bermuda,,Bank nonperforming loans to total gross loans (%),2009
Bermuda,,Domestic credit to private sector by banks (% of GDP),2009
Bermuda,-5.28417714947457,GDP growth (annual %),2009
Bermuda,,Lending interest rate (%),2009
Bermuda,,Real interest rate (%),2009
Bhutan,6.83049027589985,Bank nonperforming loans to total gross loans (%),2009
Bhutan,33.2018168325922,Domestic credit to private sector by banks (% of GDP),2009
Bhutan,6.74833374849808,GDP growth (annual %),2009
Bhutan,13.75,Lending interest rate (%),2009
Bhutan,8.58536923127558,Real interest rate (%),2009
Bolivia,,Bank nonperforming loans to total gross loans (%),2009
Bolivia,34.0183045621486,Domestic credit to private sector by banks (% of GDP),2009
Bolivia,3.35700125894111,GDP growth (annual %),2009
Bolivia,12.359625,Lending interest rate (%),2009
Bolivia,15.146039304145301,Real interest rate (%),2009
Botswana,,Bank nonperforming loans to total gross loans (%),2009
Botswana,28.8227463345224,Domestic credit to private sector by banks (% of GDP),2009
Botswana,-7.6523102025347605,GDP growth (annual %),2009
Botswana,13.755625,Lending interest rate (%),2009
Botswana,6.85039093717767,Real interest rate (%),2009
Brazil,4.21499469701351,Bank nonperforming loans to total gross loans (%),2009
Brazil,47.4942898451896,Domestic credit to private sector by banks (% of GDP),2009
Brazil,-0.12581199941486398,GDP growth (annual %),2009
Brazil,44.65,Lending interest rate (%),2009
Brazil,34.7920096447121,Real interest rate (%),2009
Brunei Darussalam,9.36467132030001,Bank nonperforming loans to total gross loans (%),2009
Brunei Darussalam,44.328274031951196,Domestic credit to private sector by banks (% of GDP),2009
Brunei Darussalam,-1.76453554132601,GDP growth (annual %),2009
Brunei Darussalam,5.5,Lending interest rate (%),2009
Brunei Darussalam,35.415117601229504,Real interest rate (%),2009
Bulgaria,6.42293385932725,Bank nonperforming loans to total gross loans (%),2009
Bulgaria,68.89206549506821,Domestic credit to private sector by banks (% of GDP),2009
Bulgaria,-3.4235708203944903,GDP growth (annual %),2009
Bulgaria,11.335,Lending interest rate (%),2009
Bulgaria,6.99873067010359,Real interest rate (%),2009
Burkina Faso,,Bank nonperforming loans to total gross loans (%),2009
Burkina Faso,16.0241588369275,Domestic credit to private sector by banks (% of GDP),2009
Burkina Faso,2.96195085848565,GDP growth (annual %),2009
Burkina Faso,4.9775,Lending interest rate (%),2009
Burkina Faso,2.51157897482346,Real interest rate (%),2009
Burundi,,Bank nonperforming loans to total gross loans (%),2009
Burundi,14.432110477301302,Domestic credit to private sector by banks (% of GDP),2009
Burundi,3.81274693652152,GDP growth (annual %),2009
Burundi,14.075833333333302,Lending interest rate (%),2009
Burundi,3.27455906374992,Real interest rate (%),2009
Cambodia,,Bank nonperforming loans to total gross loans (%),2009
Cambodia,24.5665155501766,Domestic credit to private sector by banks (% of GDP),2009
Cambodia,0.0866969592705971,GDP growth (annual %),2009
Cambodia,,Lending interest rate (%),2009
Cambodia,,Real interest rate (%),2009
Cameroon,,Bank nonperforming loans to total gross loans (%),2009
Cameroon,10.296282356128101,Domestic credit to private sector by banks (% of GDP),2009
Cameroon,2.1986641019343303,GDP growth (annual %),2009
Cameroon,,Lending interest rate (%),2009
Cameroon,,Real interest rate (%),2009
Canada,1.26687055816181,Bank nonperforming loans to total gross loans (%),2009
Canada,,Domestic credit to private sector by banks (% of GDP),2009
Canada,-2.92840018378425,GDP growth (annual %),2009
Canada,2.3958333333333304,Lending interest rate (%),2009
Canada,4.8230881815097,Real interest rate (%),2009
Chad,,Bank nonperforming loans to total gross loans (%),2009
Chad,3.91894167328364,Domestic credit to private sector by banks (% of GDP),2009
Chad,4.21769555189633,GDP growth (annual %),2009
Chad,,Lending interest rate (%),2009
Chad,,Real interest rate (%),2009
Chile,2.9256375691423,Bank nonperforming loans to total gross loans (%),2009
Chile,69.5636890496469,Domestic credit to private sector by banks (% of GDP),2009
Chile,-1.5642394429907,GDP growth (annual %),2009
Chile,7.2506347688446295,Lending interest rate (%),2009
Chile,2.4804124093016298,Real interest rate (%),2009
Colombia,4.01283835055224,Bank nonperforming loans to total gross loans (%),2009
Colombia,30.028220044633304,Domestic credit to private sector by banks (% of GDP),2009
Colombia,1.13964864548062,GDP growth (annual %),2009
Colombia,13.008074603384198,Lending interest rate (%),2009
Colombia,8.594547353573,Real interest rate (%),2009
Comoros,,Bank nonperforming loans to total gross loans (%),2009
Comoros,8.72133973384753,Domestic credit to private sector by banks (% of GDP),2009
Comoros,3.2001131115091,GDP growth (annual %),2009
Comoros,10.5,Lending interest rate (%),2009
Comoros,9.37800361501876,Real interest rate (%),2009
Costa Rica,2.05989758950483,Bank nonperforming loans to total gross loans (%),2009
Costa Rica,47.26984916832151,Domestic credit to private sector by banks (% of GDP),2009
Costa Rica,-0.9705483128248459,GDP growth (annual %),2009
Costa Rica,19.7233333333333,Lending interest rate (%),2009
Costa Rica,9.01054268800234,Real interest rate (%),2009
Croatia,7.65995176369145,Bank nonperforming loans to total gross loans (%),2009
Croatia,66.7425833093379,Domestic credit to private sector by banks (% of GDP),2009
Croatia,-7.35941808880543,GDP growth (annual %),2009
Croatia,11.5541666666667,Lending interest rate (%),2009
Croatia,8.332141088553929,Real interest rate (%),2009
Cuba,,Bank nonperforming loans to total gross loans (%),2009
Cuba,,Domestic credit to private sector by banks (% of GDP),2009
Cuba,1.4513054307407,GDP growth (annual %),2009
Cuba,,Lending interest rate (%),2009
Cuba,,Real interest rate (%),2009
Cyprus,4.509363029260191,Bank nonperforming loans to total gross loans (%),2009
Cyprus,226.237668799426,Domestic credit to private sector by banks (% of GDP),2009
Cyprus,-2.01526267041886,GDP growth (annual %),2009
Cyprus,,Lending interest rate (%),2009
Cyprus,,Real interest rate (%),2009
Czech Republic,4.5779530834049496,Bank nonperforming loans to total gross loans (%),2009
Czech Republic,45.2368697507053,Domestic credit to private sector by banks (% of GDP),2009
Czech Republic,-4.80257209234594,GDP growth (annual %),2009
Czech Republic,5.98995833333333,Lending interest rate (%),2009
Czech Republic,3.30534432972193,Real interest rate (%),2009
Denmark,,Bank nonperforming loans to total gross loans (%),2009
Denmark,201.258547996874,Domestic credit to private sector by banks (% of GDP),2009
Denmark,-4.9065477294027,GDP growth (annual %),2009
Denmark,,Lending interest rate (%),2009
Denmark,,Real interest rate (%),2009
Djibouti,,Bank nonperforming loans to total gross loans (%),2009
Djibouti,29.3471303326915,Domestic credit to private sector by banks (% of GDP),2009
Djibouti,,GDP growth (annual %),2009
Djibouti,,Lending interest rate (%),2009
Djibouti,,Real interest rate (%),2009
Dominica,,Bank nonperforming loans to total gross loans (%),2009
Dominica,48.916520831833,Domestic credit to private sector by banks (% of GDP),2009
Dominica,-1.16975715418296,GDP growth (annual %),2009
Dominica,10.0192940627616,Lending interest rate (%),2009
Dominica,1.8660877142564198,Real interest rate (%),2009
Dominican Republic,4.27408532265905,Bank nonperforming loans to total gross loans (%),2009
Dominican Republic,20.5287649782538,Domestic credit to private sector by banks (% of GDP),2009
Dominican Republic,0.946155167790636,GDP growth (annual %),2009
Dominican Republic,18.135833333333302,Lending interest rate (%),2009
Dominican Republic,14.142945794712201,Real interest rate (%),2009
Ecuador,4.10540266193965,Bank nonperforming loans to total gross loans (%),2009
Ecuador,22.170264898643303,Domestic credit to private sector by banks (% of GDP),2009
Ecuador,0.566491592100093,GDP growth (annual %),2009
Ecuador,,Lending interest rate (%),2009
Ecuador,,Real interest rate (%),2009
El Salvador,3.67921642408023,Bank nonperforming loans to total gross loans (%),2009
El Salvador,48.697734427457,Domestic credit to private sector by banks (% of GDP),2009
El Salvador,-2.08612049167928,GDP growth (annual %),2009
El Salvador,,Lending interest rate (%),2009
El Salvador,,Real interest rate (%),2009
Equatorial Guinea,,Bank nonperforming loans to total gross loans (%),2009
Equatorial Guinea,5.810142421298781,Domestic credit to private sector by banks (% of GDP),2009
Equatorial Guinea,1.34335628806097,GDP growth (annual %),2009
Equatorial Guinea,,Lending interest rate (%),2009
Equatorial Guinea,,Real interest rate (%),2009
Eritrea,,Bank nonperforming loans to total gross loans (%),2009
Eritrea,16.2286966415841,Domestic credit to private sector by banks (% of GDP),2009
Eritrea,3.8765015602819703,GDP growth (annual %),2009
Eritrea,,Lending interest rate (%),2009
Eritrea,,Real interest rate (%),2009
Estonia,5.2023114168989295,Bank nonperforming loans to total gross loans (%),2009
Estonia,100.78940891043501,Domestic credit to private sector by banks (% of GDP),2009
Estonia,-14.4338683909085,GDP growth (annual %),2009
Estonia,,Lending interest rate (%),2009
Estonia,,Real interest rate (%),2009
Ethiopia,,Bank nonperforming loans to total gross loans (%),2009
Ethiopia,,Domestic credit to private sector by banks (% of GDP),2009
Ethiopia,8.802553197825631,GDP growth (annual %),2009
Ethiopia,,Lending interest rate (%),2009
Ethiopia,,Real interest rate (%),2009
Fiji,3.74100549201087,Bank nonperforming loans to total gross loans (%),2009
Fiji,64.9715896492163,Domestic credit to private sector by banks (% of GDP),2009
Fiji,-1.3860377076358101,GDP growth (annual %),2009
Fiji,7.85341601530875,Lending interest rate (%),2009
Fiji,6.374077022741259,Real interest rate (%),2009
Finland,,Bank nonperforming loans to total gross loans (%),2009
Finland,86.1818902100172,Domestic credit to private sector by banks (% of GDP),2009
Finland,-8.07461557534313,GDP growth (annual %),2009
Finland,,Lending interest rate (%),2009
Finland,,Real interest rate (%),2009
France,4.021931127407471,Bank nonperforming loans to total gross loans (%),2009
France,95.0359993844317,Domestic credit to private sector by banks (% of GDP),2009
France,-2.8733138520625494,GDP growth (annual %),2009
France,,Lending interest rate (%),2009
France,,Real interest rate (%),2009
French Polynesia,,Bank nonperforming loans to total gross loans (%),2009
French Polynesia,,Domestic credit to private sector by banks (% of GDP),2009
French Polynesia,,GDP growth (annual %),2009
French Polynesia,,Lending interest rate (%),2009
French Polynesia,,Real interest rate (%),2009
Gabon,,Bank nonperforming loans to total gross loans (%),2009
Gabon,10.0802300441654,Domestic credit to private sector by banks (% of GDP),2009
Gabon,0.130331119816617,GDP growth (annual %),2009
Gabon,,Lending interest rate (%),2009
Gabon,,Real interest rate (%),2009
"Gambia, The",12.309189801991,Bank nonperforming loans to total gross loans (%),2009
"Gambia, The",9.0484344340714,Domestic credit to private sector by banks (% of GDP),2009
"Gambia, The",6.665724307836701,GDP growth (annual %),2009
"Gambia, The",27.0,Lending interest rate (%),2009
"Gambia, The",21.5156286283877,Real interest rate (%),2009
Georgia,6.25544102917719,Bank nonperforming loans to total gross loans (%),2009
Georgia,30.950110983892497,Domestic credit to private sector by banks (% of GDP),2009
Georgia,-3.65051370980649,GDP growth (annual %),2009
Georgia,17.866316666666698,Lending interest rate (%),2009
Georgia,20.438904407309398,Real interest rate (%),2009
Germany,3.31,Bank nonperforming loans to total gross loans (%),2009
Germany,98.76981514721581,Domestic credit to private sector by banks (% of GDP),2009
Germany,-5.69715162828702,GDP growth (annual %),2009
Germany,,Lending interest rate (%),2009
Germany,,Real interest rate (%),2009
Ghana,16.200000013472,Bank nonperforming loans to total gross loans (%),2009
Ghana,15.54375239203,Domestic credit to private sector by banks (% of GDP),2009
Ghana,4.84448699844826,GDP growth (annual %),2009
Ghana,,Lending interest rate (%),2009
Ghana,,Real interest rate (%),2009
Gibraltar,,Bank nonperforming loans to total gross loans (%),2009
Gibraltar,,Domestic credit to private sector by banks (% of GDP),2009
Gibraltar,,GDP growth (annual %),2009
Gibraltar,,Lending interest rate (%),2009
Gibraltar,,Real interest rate (%),2009
Greece,6.95395460630733,Bank nonperforming loans to total gross loans (%),2009
Greece,87.86819592951929,Domestic credit to private sector by banks (% of GDP),2009
Greece,-4.3007336610621,GDP growth (annual %),2009
Greece,,Lending interest rate (%),2009
Greece,,Real interest rate (%),2009
Greenland,,Bank nonperforming loans to total gross loans (%),2009
Greenland,,Domestic credit to private sector by banks (% of GDP),2009
Greenland,0.865952328886948,GDP growth (annual %),2009
Greenland,,Lending interest rate (%),2009
Greenland,,Real interest rate (%),2009
Grenada,,Bank nonperforming loans to total gross loans (%),2009
Grenada,79.377116503493,Domestic credit to private sector by banks (% of GDP),2009
Grenada,-6.613281347995451,GDP growth (annual %),2009
Grenada,10.993053480585301,Lending interest rate (%),2009
Grenada,11.0040426570786,Real interest rate (%),2009
Guam,,Bank nonperforming loans to total gross loans (%),2009
Guam,,Domestic credit to private sector by banks (% of GDP),2009
Guam,0.314729332773808,GDP growth (annual %),2009
Guam,,Lending interest rate (%),2009
Guam,,Real interest rate (%),2009
Guatemala,2.7106156697964705,Bank nonperforming loans to total gross loans (%),2009
Guatemala,24.850089077344304,Domestic credit to private sector by banks (% of GDP),2009
Guatemala,0.526042966830786,GDP growth (annual %),2009
Guatemala,13.849166666666699,Lending interest rate (%),2009
Guatemala,9.95319649417837,Real interest rate (%),2009
Guinea,,Bank nonperforming loans to total gross loans (%),2009
Guinea,2.62724225845211,Domestic credit to private sector by banks (% of GDP),2009
Guinea,-1.12264185764134,GDP growth (annual %),2009
Guinea,,Lending interest rate (%),2009
Guinea,,Real interest rate (%),2009
Guinea-Bissau,,Bank nonperforming loans to total gross loans (%),2009
Guinea-Bissau,4.429963982292731,Domestic credit to private sector by banks (% of GDP),2009
Guinea-Bissau,3.36897495773184,GDP growth (annual %),2009
Guinea-Bissau,4.9775,Lending interest rate (%),2009
Guinea-Bissau,7.62304442132895,Real interest rate (%),2009
Guyana,,Bank nonperforming loans to total gross loans (%),2009
Guyana,27.945952279576698,Domestic credit to private sector by banks (% of GDP),2009
Guyana,3.5521582636585296,GDP growth (annual %),2009
Guyana,14.541408333333301,Lending interest rate (%),2009
Guyana,10.1340207135308,Real interest rate (%),2009
Haiti,,Bank nonperforming loans to total gross loans (%),2009
Haiti,13.6826279603493,Domestic credit to private sector by banks (% of GDP),2009
Haiti,3.0832478608152503,GDP growth (annual %),2009
Haiti,17.329166666666698,Lending interest rate (%),2009
Haiti,13.140351964548302,Real interest rate (%),2009
Honduras,4.739597316296809,Bank nonperforming loans to total gross loans (%),2009
Honduras,49.5357646323858,Domestic credit to private sector by banks (% of GDP),2009
Honduras,-2.43162787988014,GDP growth (annual %),2009
Honduras,19.445,Lending interest rate (%),2009
Honduras,10.952957516061302,Real interest rate (%),2009
Hungary,8.23662720561617,Bank nonperforming loans to total gross loans (%),2009
Hungary,59.8885129424969,Domestic credit to private sector by banks (% of GDP),2009
Hungary,-6.69955472735322,GDP growth (annual %),2009
Hungary,11.036862215741,Lending interest rate (%),2009
Hungary,6.5701627290388895,Real interest rate (%),2009
Iceland,,Bank nonperforming loans to total gross loans (%),2009
Iceland,172.451352868238,Domestic credit to private sector by banks (% of GDP),2009
Iceland,-6.77721508921015,GDP growth (annual %),2009
Iceland,18.9876587233745,Lending interest rate (%),2009
Iceland,7.31665359319435,Real interest rate (%),2009
India,,Bank nonperforming loans to total gross loans (%),2009
India,48.124447911431396,Domestic credit to private sector by banks (% of GDP),2009
India,7.86188883303498,GDP growth (annual %),2009
India,12.1875,Lending interest rate (%),2009
India,4.808592108329151,Real interest rate (%),2009
Indonesia,3.2883873810432203,Bank nonperforming loans to total gross loans (%),2009
Indonesia,24.894773143917604,Domestic credit to private sector by banks (% of GDP),2009
Indonesia,4.62887118256154,GDP growth (annual %),2009
Indonesia,14.498333333333301,Lending interest rate (%),2009
Indonesia,5.74795209578429,Real interest rate (%),2009
Iraq,,Bank nonperforming loans to total gross loans (%),2009
Iraq,3.77780931949674,Domestic credit to private sector by banks (% of GDP),2009
Iraq,3.37929909442774,GDP growth (annual %),2009
Iraq,16.1558333333333,Lending interest rate (%),2009
Iraq,44.330971727595504,Real interest rate (%),2009
Ireland,9.7963666080107,Bank nonperforming loans to total gross loans (%),2009
Ireland,168.673176945478,Domestic credit to private sector by banks (% of GDP),2009
Ireland,-5.07921267285931,GDP growth (annual %),2009
Ireland,,Lending interest rate (%),2009
Ireland,,Real interest rate (%),2009
Israel,,Bank nonperforming loans to total gross loans (%),2009
Israel,66.936392646931,Domestic credit to private sector by banks (% of GDP),2009
Israel,0.924262605450494,GDP growth (annual %),2009
Israel,4.200977516666669,Lending interest rate (%),2009
Israel,-0.0490703556289354,Real interest rate (%),2009
Italy,9.4463437392788,Bank nonperforming loans to total gross loans (%),2009
Italy,87.37656330846501,Domestic credit to private sector by banks (% of GDP),2009
Italy,-5.280937208293099,GDP growth (annual %),2009
Italy,4.7566666666666695,Lending interest rate (%),2009
Italy,3.0270090987760603,Real interest rate (%),2009
Jamaica,,Bank nonperforming loans to total gross loans (%),2009
Jamaica,28.6034758668077,Domestic credit to private sector by banks (% of GDP),2009
Jamaica,-4.33665018675087,GDP growth (annual %),2009
Jamaica,16.4320115952232,Lending interest rate (%),2009
Jamaica,4.28639382068546,Real interest rate (%),2009
Japan,,Bank nonperforming loans to total gross loans (%),2009
Japan,102.596644337805,Domestic credit to private sector by banks (% of GDP),2009
Japan,-5.41641279673664,GDP growth (annual %),2009
Japan,1.72333333333333,Lending interest rate (%),2009
Japan,2.34896446797881,Real interest rate (%),2009
Jordan,,Bank nonperforming loans to total gross loans (%),2009
Jordan,74.3744657228791,Domestic credit to private sector by banks (% of GDP),2009
Jordan,5.47658085610507,GDP growth (annual %),2009
Jordan,9.24666666666667,Lending interest rate (%),2009
Jordan,6.24414506419682,Real interest rate (%),2009
Kazakhstan,18.9234054057108,Bank nonperforming loans to total gross loans (%),2009
Kazakhstan,50.265961099733495,Domestic credit to private sector by banks (% of GDP),2009
Kazakhstan,1.19999999942873,GDP growth (annual %),2009
Kazakhstan,,Lending interest rate (%),2009
Kazakhstan,,Real interest rate (%),2009
Kenya,7.98109582869195,Bank nonperforming loans to total gross loans (%),2009
Kenya,24.9296631428653,Domestic credit to private sector by banks (% of GDP),2009
Kenya,3.3069398153475804,GDP growth (annual %),2009
Kenya,14.8045412422178,Lending interest rate (%),2009
Kenya,2.83707816137581,Real interest rate (%),2009
Kiribati,,Bank nonperforming loans to total gross loans (%),2009
Kiribati,,Domestic credit to private sector by banks (% of GDP),2009
Kiribati,0.8027515094326819,GDP growth (annual %),2009
Kiribati,,Lending interest rate (%),2009
Kiribati,,Real interest rate (%),2009
Kuwait,11.461453798378999,Bank nonperforming loans to total gross loans (%),2009
Kuwait,79.07192699418292,Domestic credit to private sector by banks (% of GDP),2009
Kuwait,-7.0760564307341305,GDP growth (annual %),2009
Kuwait,6.157775,Lending interest rate (%),2009
Kuwait,28.1580797496703,Real interest rate (%),2009
Kyrgyz Republic,,Bank nonperforming loans to total gross loans (%),2009
Kyrgyz Republic,12.5669778533904,Domestic credit to private sector by banks (% of GDP),2009
Kyrgyz Republic,2.88629456907456,GDP growth (annual %),2009
Kyrgyz Republic,26.6529960866008,Lending interest rate (%),2009
Kyrgyz Republic,21.740400977118203,Real interest rate (%),2009
Latvia,14.279109217975499,Bank nonperforming loans to total gross loans (%),2009
Latvia,,Domestic credit to private sector by banks (% of GDP),2009
Latvia,-14.2381467273088,GDP growth (annual %),2009
Latvia,,Lending interest rate (%),2009
Latvia,,Real interest rate (%),2009
Lebanon,,Bank nonperforming loans to total gross loans (%),2009
Lebanon,68.5284835008185,Domestic credit to private sector by banks (% of GDP),2009
Lebanon,10.2321555771179,GDP growth (annual %),2009
Lebanon,9.56833333333334,Lending interest rate (%),2009
Lebanon,-0.649418007449942,Real interest rate (%),2009
Lesotho,3.0362349802351702,Bank nonperforming loans to total gross loans (%),2009
Lesotho,12.1976013035068,Domestic credit to private sector by banks (% of GDP),2009
Lesotho,2.15430834113515,GDP growth (annual %),2009
Lesotho,13.0,Lending interest rate (%),2009
Lesotho,11.608839536802499,Real interest rate (%),2009
Liberia,,Bank nonperforming loans to total gross loans (%),2009
Liberia,7.80117304552572,Domestic credit to private sector by banks (% of GDP),2009
Liberia,5.30053937704309,GDP growth (annual %),2009
Liberia,14.186666666666698,Lending interest rate (%),2009
Liberia,17.382815383283997,Real interest rate (%),2009
Libya,,Bank nonperforming loans to total gross loans (%),2009
Libya,10.746272435004899,Domestic credit to private sector by banks (% of GDP),2009
Libya,-0.790141831553143,GDP growth (annual %),2009
Libya,6.0,Lending interest rate (%),2009
Libya,41.9252486500175,Real interest rate (%),2009
Lithuania,23.9900756317356,Bank nonperforming loans to total gross loans (%),2009
Lithuania,,Domestic credit to private sector by banks (% of GDP),2009
Lithuania,-14.8141631583267,GDP growth (annual %),2009
Lithuania,,Lending interest rate (%),2009
Lithuania,,Real interest rate (%),2009
Luxembourg,0.6706139451903729,Bank nonperforming loans to total gross loans (%),2009
Luxembourg,106.637950783737,Domestic credit to private sector by banks (% of GDP),2009
Luxembourg,-4.35860695207019,GDP growth (annual %),2009
Luxembourg,,Lending interest rate (%),2009
Luxembourg,,Real interest rate (%),2009
